test_batch_id,FFVUS_PR/hbos,FFVUS_PR/denoising_auto_encoder,FFVUS_PR/cblof,FFVUS_PR/random_black_forest,FFVUS_PR/auto_encoder,FFVUS_PR/tran_ad,FFVUS_PR/omni_anomaly,FFVUS_PR/mtad_gat,FFVUS_PR/copod,FFVUS_PR/encdec_ad,FFVUS_PR/avg_ens,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/hbos,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/denoising_auto_encoder,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/cblof,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/random_black_forest,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/auto_encoder,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/tran_ad,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/omni_anomaly,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/mtad_gat,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/copod,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/encdec_ad,INDEPENDENT_INTERPRETABILITY_NDCG_HIT_K_10_W_10_SCORE_WITH_SMOOTHING/avg_ens,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/hbos,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/denoising_auto_encoder,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/cblof,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/random_black_forest,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/auto_encoder,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/tran_ad,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/omni_anomaly,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/mtad_gat,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/copod,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/encdec_ad,INTERPRETABILITY_CONDITIONAL_VOLUMN_PR_WITH_NDCG_HIT_K_10_W_10_M_50_SCORE_COMBINATION_WITH_SMOOTHING/avg_ens,sum_acc_interp/hbos,mul_acc_interp/hbos,sum_acc_interp/denoising_auto_encoder,mul_acc_interp/denoising_auto_encoder,sum_acc_interp/cblof,mul_acc_interp/cblof,sum_acc_interp/random_black_forest,mul_acc_interp/random_black_forest,sum_acc_interp/auto_encoder,mul_acc_interp/auto_encoder,sum_acc_interp/tran_ad,mul_acc_interp/tran_ad,sum_acc_interp/omni_anomaly,mul_acc_interp/omni_anomaly,sum_acc_interp/mtad_gat,mul_acc_interp/mtad_gat,sum_acc_interp/copod,mul_acc_interp/copod,sum_acc_interp/encdec_ad,mul_acc_interp/encdec_ad,sum_acc_interp/avg_ens,mul_acc_interp/avg_ens
machine-1-1.out,0.3659796416759491,0.1478044539690017,0.1504129022359848,0.2409587055444717,0.1632675677537918,0.1110167726874351,0.1110167726874351,0.1097787544131279,0.3681023120880127,0.1146364510059356,0.3385002613067627,0.0813551876511592,0.4087622042004361,0.4505642238553782,0.5467261738081118,0.4684826787929676,0.4350777152300878,0.4804849750497507,0.4026640762401497,0.6060126583350737,0.5536517880247069,0.5364094295097854,0.1318326376378536,0.1177322688698768,0.1448200988769531,0.1837301743030548,0.1543890553712844,0.1110167726874351,0.1110167726874351,0.1099222339689731,0.424919410943985,0.1146164679527282,0.3400918784737587,0.22366741466355416,0.13311882050337157,0.27828332908471887,0.21710561891624516,0.3004885630456815,0.22553494837501886,0.3938424396762918,0.33449526474689556,0.31587512327337974,0.2421464112421123,0.27304724395876145,0.17689584817916054,0.2957508738685929,0.1803608914390792,0.2562214153266388,0.1725225062870091,0.4870574852115432,0.4580047888820674,0.33414411951532125,0.1899440162655108,0.43745484540827406,0.4150707986489697
machine-3-4.out,0.1069236770272255,0.4577283859252929,0.9095135927200316,0.9305269718170166,0.623792290687561,0.3543866276741028,0.3843933641910553,0.0591739453375339,0.1320169568061828,0.2884480655193329,0.7439671754837036,0.1257954210013176,0.4683669405092882,0.5649429498314873,0.5966332442765231,0.1653954684577316,0.6133247960960886,0.5689007228843866,0.3676884320041899,0.5227496563928611,0.6021949009036398,0.4768131269366137,0.0775430472195148,0.3043195506930351,0.8504972398281098,0.7264139452576637,0.1555960796773433,0.3777827602624893,0.6127513071894646,0.2073703671246767,0.3462805289030075,0.6085858991742135,0.5605955320596695,0.11635954901427155,0.11559437176057662,0.4630476632172905,0.4629865578211148,0.7372282712757594,0.696966342723031,0.7635801080467699,0.7270793466610185,0.3945938795726463,0.26146482112274166,0.4838557118850957,0.4492126491812833,0.47664704353772097,0.4587916063365797,0.2134311886708619,0.10194187321990901,0.327383306599522,0.21079822158703804,0.44532148321148635,0.39005967773795674,0.6103901512101586,0.5811583207515577
machine-3-10.out,0.755229651927948,0.1933317631483078,0.8644212484359741,0.2544849812984466,0.3312435448169708,0.2577529549598694,0.2629206478595733,0.0738217309117317,0.3948282897472381,0.0846545472741127,0.3227107524871826,0.06743981897224,0.3930967682166419,0.7862123867906893,0.7688294873471773,0.6052718051725232,0.8226855006150005,0.7407865612275281,0.4225551501423079,0.9211718414972077,0.4504500790077814,0.756601339885625,0.158090429008007,0.1915114443004131,0.7719049298763275,0.5688516381382942,0.4500795236229896,0.3660434585809707,0.4408230137825012,0.1299404334276914,0.74028753221035,0.0856501975655555,0.6521949833631515,0.411334735450094,0.12382263548143291,0.2932142656824749,0.2591896104043051,0.8253168176133316,0.8234640060901341,0.511657234322812,0.38239576142843856,0.468257674994747,0.4281667744695539,0.5402192277874349,0.3925251229110137,0.5018536045435507,0.38809740697340206,0.2481884405270198,0.12568575926796977,0.6580000656222229,0.5527426542088978,0.2675523131409471,0.14252408084359816,0.5396560461864037,0.4524426057166117
machine-3-7.out,0.0816382840275764,0.0593251064419746,0.5476949214935303,0.0667786970734596,0.070182092487812,0.0417684279382228,0.0417684279382228,0.0244649332016706,0.0914082005620002,0.074967585504055,0.1195819303393364,0.2435095316148696,0.7558755641005646,0.659012653696659,0.7152278934490119,0.7494048238067572,0.6822173427647721,0.7828790342358793,0.7807725055481224,0.6923243857273319,0.7783274320649989,0.6828987374392894,0.0606760535016655,0.0669505276530981,0.0747664026916027,0.1421422362327575,0.0652424958348274,0.0906907814741134,0.1075492152571678,0.0816322124376893,0.1837724523991346,0.1466929616034031,0.1453923857212066,0.162573907821223,0.12228100174142244,0.4076003352712696,0.11001560699725553,0.6033537875950946,0.5982193052409525,0.3910032952612358,0.12215238954241966,0.40979345814728463,0.1283446517008944,0.36199288535149743,0.07871741979626826,0.41232373108705106,0.07930571068421755,0.4026187193748965,0.04744326648197768,0.39186629314466603,0.16149418159107864,0.42664750878452695,0.1367623790414606,0.4012403338893129,0.2035247764294141
machine-1-4.out,0.2691243290901184,0.0910606980323791,0.1314915865659713,0.1835067123174667,0.0743336230516433,0.0715794265270233,0.0694696903228759,0.0594471208751201,0.2569217979907989,0.0838730037212371,0.2031914591789245,0.0889510281732778,0.1842190303635589,0.1972950205605593,0.3497433738116448,0.1784053213526514,0.2577281257233323,0.2786085878564622,0.189746751722688,0.4170566092917843,0.5472818262234608,0.3073992660009528,0.1184262451529502,0.0775149197876453,0.1211136049032211,0.1441878636181354,0.0717024600505828,0.0693560922145843,0.0689940977096557,0.0562728327512741,0.2299498997628689,0.0771313458681106,0.1827726726233959,0.17903767863169812,0.13370864703990468,0.137639864197969,0.121876852999694,0.16439330356326531,0.157808345673217,0.26662504306455576,0.24071353517776753,0.12636947220214736,0.10494238582101105,0.16465377612517781,0.11204135048281917,0.17403913908966906,0.11120976822179127,0.12459693629890406,0.09053110309438045,0.3369892036412916,0.31796548009665093,0.3155774149723489,0.14545454924721954,0.2552953625899387,0.2446613396170071
machine-3-5.out,0.1366473585367202,0.3498812615871429,0.3886742293834686,0.0983002781867981,0.3565117120742798,0.0810378715395927,0.0784106999635696,0.0417141914367675,0.1985195130109787,0.1019580587744712,0.2341263741254806,0.1181074205266131,0.335624311009177,0.6300024234120272,0.6711747290846003,0.6123234522485341,0.5970460385501569,0.699839719519705,0.3851183960416122,0.7235994441779586,0.7953959370142265,0.7014492805270116,0.0677633330971002,0.2581958016753197,0.3843472248315811,0.2144520808756351,0.4419283413887024,0.0896960307657718,0.1046055147051811,0.053182431012392,0.3508198913931846,0.1251127929985523,0.3076402139663696,0.12737738953166666,0.12670276175297998,0.34275278629816,0.342604530289815,0.5093383263977479,0.48075256413782813,0.3847375036356992,0.1714848746417951,0.48441758216140696,0.45064524976639087,0.33904195504487483,0.14270605585921192,0.38912520974163733,0.1410212468790776,0.21341629373918986,0.0752749577683751,0.46105947859446866,0.3115619913316463,0.44867699789434884,0.1807470097100191,0.46778782732624613,0.35107321543914405
machine-2-9.out,0.2587645351886749,0.3155008256435394,0.4386306703090668,0.4621671736240387,0.2727407813072204,0.0987680032849311,0.0987675040960311,0.0799816027283668,0.4830790758132934,0.41809943318367,0.5054875016212463,0.1018720322840062,0.4072000458929838,0.5111856841590643,0.6679110147617746,0.5181293235017942,0.5475951964601202,0.6295657079816691,0.3382958758483361,0.7365625343892883,0.6736378558911759,0.7353142218505051,0.1165145195275545,0.1706226181983947,0.2783674889802933,0.524068015217781,0.189966070652008,0.09262948974967,0.0941900394856929,0.0806057488918304,0.6547939670085907,0.3978784018754959,0.6796694946289062,0.18031828373634057,0.146190771875586,0.3613504357682616,0.35553285111772814,0.47490817723406553,0.47213699414693017,0.5650390941929067,0.5463100679179309,0.39543505240450727,0.3573658825912676,0.32318159987252565,0.1673513720586774,0.3641666060388501,0.17074776382754508,0.20913873928835144,0.12937558311203587,0.6098208051012909,0.5834795163021265,0.5458686445374229,0.515962234756744,0.6204008617358757,0.5991161067536103
machine-2-5.out,0.1697893589735031,0.3256779313087463,0.3104465305805206,0.2904059588909149,0.3113617599010467,0.1109582856297493,0.1375547498464584,0.0887309908866882,0.1591904014348983,0.188687726855278,0.2879733741283417,0.1534727641073317,0.1013973706567167,0.4513258201690951,0.6538592163019107,0.5042977782207582,0.7230150372789468,0.3928035091198195,0.3368829781406998,0.8014369830940149,0.8197269003240152,0.6231637701108516,0.1433287674188613,0.1102865013480186,0.3275586119294166,0.3941984820365906,0.3332242965698242,0.1052237635850906,0.1354336239397525,0.090134080350399,0.4569560503959656,0.2129543206095695,0.4004124847054481,0.1616310615404174,0.16121927301182418,0.21353765098273148,0.15464666658853612,0.38088617537480784,0.36785933460311854,0.4721325875964128,0.40218493211092476,0.4078297690609024,0.38501123667986803,0.41698666145434804,0.19239106771712466,0.26517912948313893,0.20375656463275088,0.212806984513694,0.14046512867795127,0.4803136922644566,0.26562031671848524,0.5042073135896465,0.30676351035666044,0.4555685721195966,0.3939134182992971
machine-1-7.out,0.2861619293689728,0.5294277667999268,0.2919368147850036,0.288081556558609,0.5231791734695435,0.1405625641345977,0.1371635645627975,0.1298037618398666,0.1852391511201858,0.2942303717136383,0.2735346257686615,0.102996650620873,0.276947032468239,0.181286381202834,0.494725106911891,0.573289967365824,0.4076760234005204,0.1963703980203506,0.2026638407216248,0.5548707513684462,0.5401454200408895,0.4098938105955277,0.145818278491497,0.373277595937252,0.1695015940070152,0.3732416117191314,0.5257414042949676,0.1358930075168609,0.1468826621770858,0.1274339750409126,0.3404492412507534,0.1709841835498809,0.3232245776057243,0.19457928999492288,0.1514740867899152,0.4031873996340829,0.3636607916184788,0.2366115979939188,0.22367529377666232,0.39140333173525,0.3641286808570267,0.5482345704176838,0.5470894895524793,0.27411929376755906,0.20904762447682587,0.16676698129157405,0.16151197052607136,0.16623380128074572,0.15825017963798102,0.370054951244316,0.2777527678505542,0.4171878958772639,0.3809487027035089,0.3417142181820946,0.3281108719520447
machine-3-3.out,0.1032040417194366,0.1865019053220749,0.2772951424121856,0.3038851916790008,0.1477620899677276,0.1973181366920471,0.056872833520174,0.0860897749662399,0.0607139095664024,0.1025623455643653,0.1004947423934936,0.1332826431630908,0.3339426557568277,0.2253764050865637,0.3529950857587047,0.3560239653329115,0.3546002922460907,0.2655235126245859,0.123328641967762,0.3445338614720598,0.4038758584939613,0.320188822417041,0.1016844664514064,0.1976761694252491,0.1934108132123947,0.2957642583549023,0.1527697782218456,0.190839305371046,0.0803078737109899,0.0885097938776016,0.137073880508542,0.1248508913815021,0.1572530920803546,0.1182433424412637,0.1163305026861299,0.2602222805394513,0.2393374673292818,0.25133577374937466,0.24865454452633648,0.32844013871885275,0.3266043538891366,0.2518930276503195,0.20884597595618312,0.2759592144690689,0.2535485871383958,0.16119817307237994,0.09368018409494831,0.10470920846700095,0.10139829332434165,0.20262388551923108,0.10323559660488653,0.2532191020291633,0.16358345413922099,0.2103417824052673,0.15297623162705895
machine-2-2.out,0.2353150844573974,0.1800534129142761,0.1652868241071701,0.1742947250604629,0.1821681559085846,0.1506188660860061,0.15049709379673,0.1443859934806823,0.2691395580768585,0.154613047838211,0.2620240449905395,0.0041391118517915,0.0383997571517449,0.0419597989429578,0.1303205912186641,0.3943154686596585,0.2569931931155405,0.0638096208290706,0.1258302329919337,0.1557621570773319,0.8236584407991585,0.0774361510278568,0.1308349534869194,0.1521265199780464,0.1649126189947128,0.1668864041566848,0.1799343559145927,0.1496278589963913,0.1496528381109237,0.1439235061407089,0.1547785367071628,0.1548455756902694,0.1580377388000488,0.11972709815459445,0.008135129557097304,0.1092265850330105,0.06329967496614032,0.10362331152506396,0.06692897385140392,0.15230765813956348,0.1491336147743827,0.28824181228412155,0.2492064603769364,0.2038060296007733,0.18992580059926661,0.10715335731290031,0.08962073360897187,0.135108113236308,0.13447100078046015,0.2124508575770952,0.1973244947042803,0.4891357443186848,0.2603537839726057,0.16973009800919814,0.11954352091234745
machine-1-8.out,0.1935344338417053,0.3053699135780334,0.2351982444524765,0.1447904109954834,0.1935099363327026,0.1053470447659492,0.11288583278656,0.0769204422831535,0.2093615084886551,0.1634759604930877,0.2567881047725677,0.0472955104717207,0.1790837306140798,0.321965331746752,0.4844148124099297,0.2973350616367883,0.2816406489259105,0.2552590548154566,0.2363559327033379,0.4075071781602698,0.4415816235810784,0.3740315032268669,0.1085910850763321,0.1852462148666381,0.1623829621076583,0.2023423208296298,0.1707567879557609,0.0897870115935802,0.0953064106404781,0.0900778469443321,0.2701900874078273,0.169292492121458,0.2525002136826515,0.120414972156713,0.07601471543328031,0.24222682209605662,0.22576683650321336,0.27858178809961426,0.2718256685692518,0.31460261170270654,0.2229435394751693,0.24542249898474544,0.23444178543056649,0.19349384684592985,0.15333826131398237,0.1840724438010083,0.15654233944057164,0.1566381874932457,0.11606750033782133,0.30843434332446246,0.27661095265853497,0.30252879203708305,0.23861523911471316,0.3154098039997173,0.3045144431811884
machine-1-3.out,0.2406371235847473,0.0681102201342582,0.1345856636762619,0.147544726729393,0.0663583651185035,0.0637969151139259,0.0645626783370971,0.06630889326334,0.2302561849355697,0.0775606036186218,0.1813544183969497,0.1696606969799296,0.2619056410128739,0.2835700774840718,0.442714983428793,0.4275502023119197,0.4611034763673132,0.3614066266677522,0.226655166216712,0.5839120376077641,0.59440945560722,0.4736873860073786,0.1616326665878296,0.0690953012555837,0.1220221090316772,0.1670337614417076,0.0669197052717208,0.0656713938713073,0.0660304826498031,0.0627185706049203,0.3240370461344719,0.0791194146871566,0.2369716911017894,0.20514891028233845,0.19900989018389392,0.16500793057356605,0.10810662737108787,0.20907787058016686,0.1825370947724924,0.295129855079093,0.2213271891164775,0.2469542837152116,0.11488576753834544,0.26245019574061956,0.1120859493266087,0.21298465250242465,0.10955427779557869,0.146482029740026,0.1026013446900089,0.4070841112716669,0.3302741482528512,0.3359850296129209,0.13721669750174906,0.3275209022021641,0.26228952049696674
machine-3-1.out,0.1802751421928405,0.4069253802299499,0.2770825028419494,0.2304539978504181,0.2680306732654571,0.1569535732269287,0.1553598940372467,0.017777482047677,0.3307016491889953,0.1300574392080307,0.2843644917011261,0.1500363416553833,0.3234091192722524,0.5523225154511093,0.8230626298396573,0.6715731373327837,0.8634571460855427,0.8502698478046405,0.3529723643506405,0.8116937492488708,0.9405634123966,0.8175678443609415,0.1239476026222109,0.1689473485946655,0.3309554088115692,0.3712955901026726,0.3043690419197082,0.1569535732269287,0.1553598940372467,0.0243245244771242,0.5856548851728439,0.1254359374940395,0.5519531771540642,0.1651557419241119,0.16377161648092223,0.36516724975110115,0.3603920639635556,0.4147025091465294,0.36903298528893264,0.5267583138450377,0.3600855810766141,0.46980190529912036,0.3831448917426055,0.5102053596562357,0.2656237960686342,0.5028148709209437,0.26271664005491246,0.18537492319915874,0.033850100986032895,0.571197699218933,0.46993967566755745,0.5353104258023154,0.22851650730644077,0.5509661680310338,0.42196286810806394
machine-3-2.out,0.075343944132328,0.0925958454608917,0.0634412914514541,0.0573754757642746,0.0864859819412231,0.069600410759449,0.0983627811074256,0.0720359086990356,0.0910697653889656,0.0677937492728233,0.0820517316460609,0.0076497082391559,0.0184377373384511,0.0415409376630196,0.0365313517406973,0.2091775947520676,0.0203946565503702,0.0524271091433065,0.0132761192165575,0.2468877268079674,0.326622361347302,0.0300914926716519,0.0530178871005773,0.0526055385917425,0.0604512175917625,0.0547494579106569,0.1139569008350372,0.0583058361709117,0.0633600096404552,0.053146309107542,0.1135194656997919,0.0748332925885915,0.0635245633870363,0.04149682618574195,0.013889235471160076,0.055516791399671396,0.03075209921533462,0.052491114557236845,0.05020679701080902,0.04695341375248595,0.04464007020839024,0.14783178834664534,0.1223750986480326,0.044997533654909605,0.03154565057031246,0.07539494512536606,0.06839816982668215,0.04265601395779655,0.022420222215504215,0.1689787460984665,0.13305819741800456,0.19720805531006264,0.11228220083232386,0.0560716121588564,0.04403403052740311
machine-1-6.out,0.738365888595581,0.5898505449295044,0.773288369178772,0.6492218971252441,0.702796459197998,0.430499792098999,0.5569515824317932,0.226289689540863,0.6251149773597717,0.4248582422733307,0.8328475952148438,0.3813336397884862,0.6800111774058291,0.7305906514353957,0.7014269360225008,0.7206539612436745,0.6055479007445529,0.6957596325878028,0.6566096909551612,0.7715831984441079,0.794663466733477,0.7806226040824207,0.5365506318211556,0.5782897645235061,0.668375214934349,0.6316202127933502,0.7255327105522156,0.3626451128721237,0.5136043870449066,0.3912392222881317,0.7674664509296417,0.4872239851951599,0.7140831267833709,0.5598497641920337,0.5029273383729316,0.6349308611676667,0.6317301427329141,0.7519395103070838,0.7513333794031004,0.6753244165738725,0.674315506626528,0.7117252102208362,0.7116131970538402,0.5180238464217759,0.5032359942060708,0.626355607509798,0.618665217834548,0.4414496902480121,0.33658196256132616,0.6983490879019398,0.6906692111185172,0.6097608545034039,0.553691371267474,0.8067350996486322,0.8058898873540483
